scraped_at,scrape_date,store_name,category_name,category_url,main_url,discovery_hint,source_url,product_name,brand,current_price_raw,previous_price_raw,unit_price_raw,package_raw,discount_raw,promo_raw,current_price_eur,previous_price_eur,source_product_url,error_message
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Bio Schoko Reiswaffeln Cocos-Vollmilch,,2.39,,,,,,2.39,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Bio Hafercookies Vollmilch,,2.99,,,,,,2.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Kekse Ohne Gleichen Vollmilch,,3.99,,,,,,3.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilch Karamell Meersalz,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Glasur Vollmilch,,2.79,,,,,,2.79,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Schokolade Alpenvollmilch-Haselnuss,,0.89,,,,,,0.89,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilch Brezel Toffee,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Alpenvollmilch,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Raspelschokolade Vollmilch,,2.79,,,,,,2.79,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilchschokolade 32%,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Kuvertüre Vollmilch,,2.99,,,,,,2.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,"Vollmilch länger frisch 3,5% (Einweg)",,1.75,,,,,,1.75,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilch Reis Crisp Karamell,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,"Bio Wiesenmilch Vollmilch länger frisch 3,5% (Einweg)",,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilch-Nuss,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Confiserie-Tafelschokolade Vollmilch,,2.99,,,,,,2.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,"Bio Vollmilch länger frisch 3,5% (Einweg)",,1.79,,,,,,1.79,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilch Haselnuss,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,"Vollmilch länger frisch 3,5% 0,5 Liter (Einweg)",,1.25,,,,,,1.25,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Tony´s Vollmilch Schokolade,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Tony´s Vollmilch Pekan Karamell Crunch,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Alpenkugel-Beutel Vollmilch,,5.99,,,,,,5.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,"Ländle frische Vollmilch 3,5% 1,0 Liter (Einweg)",,1.69,,,,,,1.69,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Tony´s Vollmilch Karamell Meersalz,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Tony´s Vollmilch Greatest Bits,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilchschokolade Nougat,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Bio Cocos Riegel Vollmilch,,1,,,,,,1,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilch Pistazie,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,"Vollmilch 3,6% (Einweg)",,1.29,,,,,,1.29,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Vollmilchschokolade Haselnüsse,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:17,2026-04-08,MPreis,,,,,,Bio Dinkel Knusper Taler Vollmilch,,3.99,,,,,,3.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Spaghetti Bolognese XXL,,3.29,,,,,,3.29,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Spaghetti Carbonara XXL,,3.69,,,,,,3.69,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Spaghettini Nr. 3,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Spaghetti Nr. 5,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Collezione Tagliatelle,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Familie Spaghetti,,3.99,,,,,,3.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Collezione Lasagne-Blätter,,1.79,,,,,,1.79,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Spaghetti Nr. 12,,2.39,,,,,,2.39,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Familie Hörnchen,,3.99,,,,,,3.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Goldmarke Hörnchen Glatt,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Premium Lasagne gelb,,1.59,,,,,,1.59,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Penne Rigate Nr. 73,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Linguine,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Girandole Nr. 34,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Familie Dralli,,3.99,,,,,,3.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Mezzi Rigatoni #51,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Farfalle Collezione,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Spaghetti,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Bavette Nr. 13,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Spaghetti Nr. 5 Großpackung,,3.19,,,,,,3.19,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Rigatoni #89,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Piccolini Farfalle,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Piccolini Penne Rigate,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Mie Eiernudeln,,2.39,,,,,,2.39,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Piccolini Mini Pipe Rigate,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Fettuccine all'uovo,,2,,,,,,2,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Fusilli Nr. 98,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Tagliatelle all'uovo,,2,,,,,,2,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Goldmarke Bandnudeln,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Collezione Tagliatelle Paglia e Fieno,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Fusilli,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Goldmarke Dralli,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Goldmarke Fleckerl,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Goldmarke Spaghetti,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Goldmarke Suppennudeln,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Spaghetti,,1.35,,,,,,1.35,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Capellini Nr.1,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Goldmarke Hohlnudeln,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Fusilli Nr. 34,,2.39,,,,,,2.39,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Mafaldine n°2,,2.39,,,,,,2.39,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,D'Amore Collezione,,2,,,,,,2,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Vollkorn Dralli,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Fusilli,,1.35,,,,,,1.35,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Fusilli Bucati Corti,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Penne,,1.35,,,,,,1.35,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Goldmarke Hörnchen gedreht,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Penne Rigate Nr. 41,,2.39,,,,,,2.39,,,legacy_search
2026-04-08 09:29:20,2026-04-08,MPreis,,,,,,Gnocchi Nr. 85,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,Spitzen-Langkorn-Reis 10 Minuten,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,Spitzen-Langkorn-Reis 20 Minuten,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,Langkornreis Parboiled,,1.69,,,,,,1.69,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,10 Minuten Spitzen Langkorn Reis,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,Langkornreis,,1.29,,,,,,1.29,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,Express Spitzen-Langkorn-Reis 2 Minuten,,1.79,,,,,,1.79,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,Bio Langkornreis parboiled,,3.99,,,,,,3.99,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,"ALN Roter Quinoa, Bulgur, Langkornreis",,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:23,2026-04-08,MPreis,,,,,,Bio Naturreis Langkorn,,3.49,,,,,,3.49,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Bio Vollmilch Schokolade Ganze Nuss,,2.59,,,,,,2.59,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Bio Schokolade Vollmilch,,2.35,,,,,,2.35,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Hafercookies Schoko Vollmilch,,2.39,,,,,,2.39,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Schokolade Vollmilch-Nuss,,9.99,,,,,,9.99,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Schokolade Vollmilch ohne Zuckerzusatz,,4.99,,,,,,4.99,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Schokopopcorn Vollmilch,,2.99,,,,,,2.99,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Schokobutterkeks Vollmilch,,2.79,,,,,,2.79,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Bio Schokolade Ganze Mandel Vollmilch,,2.59,,,,,,2.59,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Schoko Maiswaffeln Vollmilch,,1.59,,,,,,1.59,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Schoko Dinkel Kugeln Vollmilch,,2.79,,,,,,2.79,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Bunte Vielfalt Smarties Vollmilch,,1.79,,,,,,1.79,,,legacy_search
2026-04-08 09:29:26,2026-04-08,MPreis,,,,,,Katzenzungen Vollmilch,,3.99,,,,,,3.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,BIO Zwiebel gelb,,1.69,,,,,,1.69,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,BIO Zwiebel,,1.79,,,,,,1.79,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,BIO Schalotten,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Bio Knoblauch Netz,,1.99,,,,,,1.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Zwiebel,,1.29,,,,,,1.29,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Zwiebel Rot 1kg Netz,,1.69,,,,,,1.69,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Jungzwiebel,,1.59,,,,,,1.59,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Bärlauch,,2.99,,,,,,2.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Zwiebel Beutel,,1.69,,,,,,1.69,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Knoblauch Knolle,,2.99,,,,,,2.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Knoblauch frisch,,15.99,,,,,,15.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Pretzels Honig Senf Zwiebel,,1.59,,,,,,1.59,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Röstzwiebeln,,2.29,,,,,,2.29,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Silberzwiebeln,,0.99,,,,,,0.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Taboule Couscoussalat mit Paprika/Zwiebel,,2.49,,,,,,2.49,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Salatkrönung Kräuter Zwiebel,,1.46,,,,,,1.46,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Silberzwiebeln knackig mild,,3.29,,,,,,3.29,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Basis Zwiebelrostbraten,,1.39,,,,,,1.39,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Croutinos mit Zwiebel,,1.79,,,,,,1.79,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Fix Zwiebel Sahne Hähnchen,,0.96,,,,,,0.96,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Zwiebel granuliert,,3.49,,,,,,3.49,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Schmankerl Zwiebelbraten,,6.79,,,,,,6.79,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Efko Rote Zwiebeln Burger & BBQ,,2.99,,,,,,2.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Zwiebel granuliert,,5.99,,,,,,5.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Bio Zwiebelschmalz Aufstrich,,2.59,,,,,,2.59,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Grammelschmalz mit Zwiebel,,1.49,,,,,,1.49,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Rustikale Sauerrahm & Zwiebel,,1.5,,,,,,1.5,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Tulpen Strauß mit Zwiebel,,5.99,,,,,,5.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Zwiebelstreichwurst in Kranz,,6.99,,,,,,6.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Bio-Kesselchips Sauerrahm Zwiebel,,2,,,,,,2,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Französische Zwiebelsuppe,,3.99,,,,,,3.99,,,legacy_search
2026-04-08 09:29:28,2026-04-08,MPreis,,,,,,Röstzwiebel,,5.79,,,,,,5.79,,,legacy_search
2026-04-09 12:27:10,2026-04-09,Billa,,,,,,,,,,,,,,,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG BIO-Apfelessig, Klar",,1.77,,,,,,1.77,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG BIO-Apfelessig, Naturtrüb",,1.77,,,,,,1.77,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG BIO-Apfelsaft, Apfel-Birne",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG BIO-Apfelsaft, Apfel-Johannisbeer",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,RIO D'ORO Apfelsaft,,1.69,,,,,,1.69,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"MR. PERKINS Früchtetee, Apfel",,1.29,,,,,,1.29,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"RAVINI Cider, Apfel",,0.69,,,,,,0.69,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"MEINE KÄSETHEKE Frischkäsezubereitung, Tomate",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"RETTENSWERT Sugo, Karotte-Tomate",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"MR. PERKINS Früchtetee Mix, Apfel",,1.49,,,,,,1.49,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"BBQ BBQ Grillknacker, Tomate",,0.99,,,,,,0.99,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"CHOCEUR Winter Schokoriegel, Apfel",,2.19,,,,,,2.19,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG Österreichischer BIO-Apfelmus, ungezuckert",,1.59,,,,,,1.59,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"SWEET VALLEY Fruchtsnack, Apfel/Birne",,0.55,,,,,,0.55,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"RETTENSWERT Sugo, Karotte-Tomate-Linsen",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"GOLDEN SEAFOOD Knusperfilets, Tomate-Mozzarella",,2.99,,,,,,2.99,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"WONNEMEYER Pasta-Salate, Makkaroni Tomate",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:27:44,2026-04-09,Hofer,,,,,,"BBQ Spezial Käsekrainer, Tomate-Mozzarella",,2.99,,,,,,2.99,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,,,,,3.49,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"MULTINORM Protein Shake, Banane",,13.99,,,,,,13.99,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"MILSANI Fruchtjoghurt Quetschi, Erdbeer-Banane",,0.69,,,,,,0.69,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"MILSANI XXL Active Drink, Erdbeer/Banane",,2.69,,,,,,2.69,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"SWEET VALLEY Fruchtsnack, Apfel/Banane/Erdbeere",,0.55,,,,,,0.55,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG BIO-Fruchtsnack, Apfel-Banane-Erdbeere",,0.69,,,,,,0.69,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG BIO-Fruchtsnack, Apfel-Banane-Himbeere",,0.69,,,,,,0.69,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"MAMIA BIO Bio-Früchteriegel, Apfel-Banane",,0.59,,,,,,0.59,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"SWEET VALLEY Fruchtsnack, Apfel/Birne/Banane/Marille",,0.55,,,,,,0.55,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"SWEET VALLEY Vitamin Snack, Apfel-Banane-Himbeere",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"CRANE Protein Riegel Low Carb, Banane-Cookie",,2.99,,,,,,2.99,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"ISEY､SKYR ÍSEY SKYR, Erdbeere-Banane laktosefrei",,1.49,,,,,,1.49,,,legacy_search
2026-04-09 12:27:47,2026-04-09,Hofer,,,,,,"MAMIA BIO Bio-Früchteriegel, Banane-Apfel-Aronia",,0.59,,,,,,0.59,,,legacy_search
2026-04-09 12:27:49,2026-04-09,Hofer,,,,,,HAPPY HARVEST Toastbrot,,0.99,,,,,,0.99,,,legacy_search
2026-04-09 12:27:51,2026-04-09,Hofer,,,,,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,,,,,2.99,,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,legacy_search
2026-04-09 12:27:52,2026-04-09,Hofer,,,,,,,,,,,,,,,,,legacy_search
2026-04-09 12:27:54,2026-04-09,Hofer,,,,,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,BIO Räucherlachs,BIO,4.49,,,,,,4.49,,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,legacy_search
2026-04-09 12:27:57,2026-04-09,Hofer,,,,,,"HAPPY HARVEST Haferflocken, Großblatt",,0.69,,,,,,0.69,,,legacy_search
2026-04-09 12:27:57,2026-04-09,Hofer,,,,,,"HAPPY HARVEST Haferflocken, Zart",,0.69,,,,,,0.69,,,legacy_search
2026-04-09 12:27:57,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG BIO-Haferflocken, Kleinblatt",,1.59,,,,,,1.59,,,legacy_search
2026-04-09 12:27:59,2026-04-09,Hofer,,,,,,ZURÜCK ZUM URSPRUNG BIO-Naturjoghurt,,1.69,,,,,,1.69,,,legacy_search
2026-04-09 12:27:59,2026-04-09,Hofer,,,,,,MILSANI High Pro Naturjoghurt,,1.49,,,,,,1.49,,,legacy_search
2026-04-09 12:27:59,2026-04-09,Hofer,,,,,,"MILSANI Naturjoghurt 1,8% Fett",,0.99,,,,,,0.99,,,legacy_search
2026-04-09 12:27:59,2026-04-09,Hofer,,,,,,"MILSANI Naturjoghurt 3,6% Fett",,0.99,,,,,,0.99,,,legacy_search
2026-04-09 12:28:02,2026-04-09,Hofer,,,,,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,ZURÜCK ZUM URSPRUNG BIO-Bergbauern Mozzarella,ZURÜCK ZUM URSPRUNG,1.39,,,,,,1.39,,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,legacy_search
2026-04-09 12:28:03,2026-04-09,Hofer,,,,,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,BARISSIMO Crema Intenso,BARISSIMO,5.49,,,,,,5.49,,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,legacy_search
2026-04-09 12:28:05,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karottensaft",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:28:05,2026-04-09,Hofer,,,,,,"NATURE'S GOLD Sologemüse, Babykarotten",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:28:05,2026-04-09,Hofer,,,,,,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karotten-/Apfel-/Selleriesaft",,1.99,,,,,,1.99,,,legacy_search
2026-04-09 12:28:05,2026-04-09,Hofer,,,,,,"KINGS CROWN Salatspezialitäten, Karotten-Sellerie Salat",,2.25,,,,,,2.25,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,BACKBOX Kartoffelweckerl,,0.79,,,,,,0.79,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,"SNACK FUN Kartoffelsticks, Paprika",,0.99,,,,,,0.99,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,"SNACK FUN Kartoffelsticks, Salz",,0.99,,,,,,0.99,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,"SNACK FUN Kartoffelsticks, Sour Cream",,0.99,,,,,,0.99,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,"BIO-Kräuter/Gewürze, Bratkartoffel",,1.49,,,,,,1.49,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,"BIO NATURA BIO-Gemüsechips, mit Süsskartoffel",,2.49,,,,,,2.49,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,"NATURE'S GOLD Krokettensortiment, Duchesse",,2.49,,,,,,2.49,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,"NATURE'S GOLD Krokettensortiment, Kroketten",,2.49,,,,,,2.49,,,legacy_search
2026-04-09 12:28:08,2026-04-09,Hofer,,,,,,NATURE'S GOLD Cross Fries,,2.55,,,,,,2.55,,,legacy_search
