scraped_at,scrape_date,store_name,food_group,search_term,preferred_brand,product_name,brand,current_price_eur,previous_price_eur,currency,unit_price_value_eur,unit_price_text,package_text,quantity_value,quantity_unit,has_discount,discount_percent,discount_text,promotion_type,promotion_condition,parser,search_url,source_product_url,notes
2026-04-15T09:06:59+0200,2026-04-15,Billa,Schokolade,Vollmilchschokolade,Eigenmarke,,,,,EUR,,,,,,,,,,,billa,https://shop.billa.at/produkte/clever-alpenvollmilch-schokolade-00769715,,SCRAPE_ERROR: Indizierung außerhalb der Grenzen
2026-04-15T09:07:01+0200,2026-04-15,Billa,Zwiebeln,Zwiebeln,Eigenmarke,,,,,EUR,,,,,,,,,,,billa,https://shop.billa.at/suche/Zwiebeln,,SCRAPE_ERROR: parser returned no products.
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelessig, Klar",,1.77,,EUR,,,"per Stück (1 L = € 3,54 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelessig, Naturtrüb",,1.77,,EUR,,,"per Stück (1 L = € 3,54 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelsaft, Apfel-Birne",,1.99,,EUR,,,"per Stück (0 L = € 1,99 )",0,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Apfelsaft, Apfel-Johannisbeer",,1.99,,EUR,,,"per Stück (0 L = € 1,99 )",0,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,RIO D'ORO Apfelsaft,,1.69,,EUR,,,per Flasche,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"MR. PERKINS Früchtetee, Apfel",,1.29,,EUR,,,per Packung,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"RAVINI Cider, Apfel",,0.69,,EUR,,,"per Flasche (1 L = € 2,09 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"MEINE KÄSETHEKE Frischkäsezubereitung, Tomate",,1.99,,EUR,,,"per Stück (100 per Gramm = € 1,59 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"RETTENSWERT Sugo, Karotte-Tomate",,1.99,,EUR,,,"per Stück (1 per Kilogramm = € 5,69 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"MR. PERKINS Früchtetee Mix, Apfel",,1.49,,EUR,,,per Packung,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"BBQ BBQ Grillknacker, Tomate",,0.99,,EUR,,,"per Packung (100 per Gramm = € 0,50 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"CHOCEUR Winter Schokoriegel, Apfel",,2.19,,EUR,,,"per Packung (100 per Gramm = € 1,10 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"ZURÜCK ZUM URSPRUNG Österreichischer BIO-Apfelmus, ungezuckert",,1.59,,EUR,,,"per Stück (1 per Kilogramm = € 4,54 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"SWEET VALLEY Fruchtsnack, Apfel/Birne",,0.55,,EUR,,,"per Stück (1 per Kilogramm = € 5,50 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"RETTENSWERT Sugo, Karotte-Tomate-Linsen",,1.99,,EUR,,,"per Stück (1 per Kilogramm = € 5,69 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"GOLDEN SEAFOOD Knusperfilets, Tomate-Mozzarella",,2.99,,EUR,,,"per Stück (1 per Kilogramm = € 7,48 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"WONNEMEYER Pasta-Salate, Makkaroni Tomate",,1.99,,EUR,,,"per Stück (1 per Kilogramm = € 7,96 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:04+0200,2026-04-15,Hofer,Aepfel,Aepfel,Eigenmarke,"BBQ Spezial Käsekrainer, Tomate-Mozzarella",,2.99,,EUR,,,"per Packung (100 per Gramm = € 0,91 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"MULTINORM Protein Shake, Banane",,13.99,,EUR,,,"per Stück (100 per Gramm = € 3,11 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"MILSANI Fruchtjoghurt Quetschi, Erdbeer-Banane",,0.69,,EUR,,,"per Stück (1 per Kilogramm = € 6,90 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"MILSANI XXL Active Drink, Erdbeer/Banane",,2.69,,EUR,,,"per Stück (1 per Kilogramm = € 2,24 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"SWEET VALLEY Fruchtsnack, Apfel/Banane/Erdbeere",,0.55,,EUR,,,"per Stück (1 per Kilogramm = € 5,50 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Fruchtsnack, Apfel-Banane-Erdbeere",,0.69,,EUR,,,"per Stück (1 per Kilogramm = € 6,90 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Fruchtsnack, Apfel-Banane-Himbeere",,0.69,,EUR,,,"per Stück (1 per Kilogramm = € 6,90 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"MAMIA BIO Bio-Früchteriegel, Apfel-Banane",,0.59,,EUR,,,"per Stück (1 per Kilogramm = € 23,60 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"SWEET VALLEY Fruchtsnack, Apfel/Birne/Banane/Marille",,0.55,,EUR,,,"per Stück (1 per Kilogramm = € 5,50 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"SWEET VALLEY Vitamin Snack, Apfel-Banane-Himbeere",,1.99,,EUR,,,"per Stück (1 per Kilogramm = € 4,98 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"CRANE Protein Riegel Low Carb, Banane-Cookie",,2.99,,EUR,,,"per Packung (1 per Kilogramm = € 22,15 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"ISEY､SKYR ÍSEY SKYR, Erdbeere-Banane laktosefrei",,1.49,,EUR,,,"per Stück (1 per Kilogramm = € 8,76 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:07+0200,2026-04-15,Hofer,Bananen,Bananen,Eigenmarke,"MAMIA BIO Bio-Früchteriegel, Banane-Apfel-Aronia",,0.59,,EUR,,,"per Stück (1 per Kilogramm = € 23,60 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel
2026-04-15T09:07:09+0200,2026-04-15,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,,0.99,,EUR,,,"per Packung (1 per Kilogramm = € 1,98 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Toastbrot,,Standardpackung bevorzugt
2026-04-15T09:07:13+0200,2026-04-15,Hofer,Butter,Teebutter,Eigenmarke,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,EUR,,,,,,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,Streichfaehige oder klassische Butter
2026-04-15T09:07:14+0200,2026-04-15,Hofer,Eier,Eier,Eigenmarke,,,,,EUR,,,,,,,,,,,hofer,https://www.hofer.at/de/p.fair-hof-freilandeier-m-l.000000000000286196.html,,SCRAPE_ERROR: Not Found (HTTP 404).
2026-04-15T09:07:17+0200,2026-04-15,Hofer,Fisch,Raeucherlachs,Eigenmarke,BIO Räucherlachs,BIO,4.49,,EUR,,,100 g Günstiger seit 15.12.2025,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,Moeglichst Standardprodukt
2026-04-15T09:07:19+0200,2026-04-15,Hofer,Fleisch,Faschiertes gemischt,Eigenmarke,,,,,EUR,,,,,,,,,,,hofer,https://www.hofer.at/de/p.faschiertes-gemischt.000000000000538979.html,,SCRAPE_ERROR: Not Found (HTTP 404).
2026-04-15T09:07:21+0200,2026-04-15,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Großblatt",,0.69,,EUR,,,"per Packung (1 per Kilogramm = € 1,38 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Haferflocken,,500 g oder 1 kg bevorzugt
2026-04-15T09:07:21+0200,2026-04-15,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Zart",,0.69,,EUR,,,"per Packung (1 per Kilogramm = € 1,38 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Haferflocken,,500 g oder 1 kg bevorzugt
2026-04-15T09:07:21+0200,2026-04-15,Hofer,Haferflocken,Haferflocken,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Haferflocken, Kleinblatt",,1.59,,EUR,,,"per Packung (1 per Kilogramm = € 3,18 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Haferflocken,,500 g oder 1 kg bevorzugt
2026-04-15T09:07:23+0200,2026-04-15,Hofer,Joghurt,Naturjoghurt,Eigenmarke,ZURÜCK ZUM URSPRUNG BIO-Naturjoghurt,,1.69,,EUR,,,"per Stück (1 per Kilogramm = € 3,76 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Naturjoghurt,,Becher oder 500 g bevorzugt
2026-04-15T09:07:23+0200,2026-04-15,Hofer,Joghurt,Naturjoghurt,Eigenmarke,MILSANI High Pro Naturjoghurt,,1.49,,EUR,,,"per Stück (1 per Kilogramm = € 2,98 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Naturjoghurt,,Becher oder 500 g bevorzugt
2026-04-15T09:07:23+0200,2026-04-15,Hofer,Joghurt,Naturjoghurt,Eigenmarke,"MILSANI Naturjoghurt 1,8% Fett",,0.99,,EUR,,,"per Stück (1 per Kilogramm = € 1,98 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Naturjoghurt,,Becher oder 500 g bevorzugt
2026-04-15T09:07:23+0200,2026-04-15,Hofer,Joghurt,Naturjoghurt,Eigenmarke,"MILSANI Naturjoghurt 3,6% Fett",,0.99,,EUR,,,"per Stück (1 per Kilogramm = € 1,98 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Naturjoghurt,,Becher oder 500 g bevorzugt
2026-04-15T09:07:26+0200,2026-04-15,Hofer,Kaese,Mozzarella,Eigenmarke,ZURÜCK ZUM URSPRUNG BIO-Bergbauern Mozzarella,ZURÜCK ZUM URSPRUNG,1.39,,EUR,,,125 g,125,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,Kugel oder Standardpackung
2026-04-15T09:07:27+0200,2026-04-15,Hofer,Kaffee,Kaffee Crema,Eigenmarke,BARISSIMO Crema Intenso,BARISSIMO,5.49,,EUR,,,500 g Günstiger seit 24.10.2025,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,Ganze Bohne wenn verfuegbar
2026-04-15T09:07:30+0200,2026-04-15,Hofer,Karotten,Karotten,Eigenmarke,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karottensaft",,1.99,,EUR,,,"per Stück (1 L = € 2,65 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:30+0200,2026-04-15,Hofer,Karotten,Karotten,Eigenmarke,"NATURE'S GOLD Sologemüse, Babykarotten",,1.99,,EUR,,,"per Beutel (1 per Kilogramm = € 2,65 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:30+0200,2026-04-15,Hofer,Karotten,Karotten,Eigenmarke,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karotten-/Apfel-/Selleriesaft",,1.99,,EUR,,,"per Stück (1 L = € 2,65 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:30+0200,2026-04-15,Hofer,Karotten,Karotten,Eigenmarke,"KINGS CROWN Salatspezialitäten, Karotten-Sellerie Salat",,2.25,,EUR,,,"per Stück (1 kg Abtr.G. = € 6,25 )",1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,BACKBOX Kartoffelweckerl,,0.79,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"SNACK FUN Kartoffelsticks, Paprika",,0.99,,EUR,,,"per Packung (100 per Gramm = € 0,79 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"SNACK FUN Kartoffelsticks, Salz",,0.99,,EUR,,,"per Packung (100 per Gramm = € 0,79 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"SNACK FUN Kartoffelsticks, Sour Cream",,0.99,,EUR,,,"per Packung (100 per Gramm = € 0,79 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"BBQ BBQ Kartoffelsalat, Mayonnaise",,2.59,,EUR,,,"per Stück (1 per Kilogramm = € 3,70 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"BBQ BBQ Kartoffelsalat, Schnittlauch",,2.59,,EUR,,,"per Stück (1 per Kilogramm = € 3,70 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"BBQ Grillgewürzmischung in der Dose, Bratkartoffel",,1.99,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"BIO-Kräuter/Gewürze, Bratkartoffel",,1.49,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"BIO NATURA BIO-Gemüsechips, mit Süsskartoffel",,2.49,,EUR,,,"per Packung (0 per Gramm = € 2,49 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"NATURE'S GOLD Krokettensortiment, Duchesse",,2.49,,EUR,,,"per Packung (1 per Kilogramm = € 4,15 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,"NATURE'S GOLD Krokettensortiment, Kroketten",,2.49,,EUR,,,"per Packung (1 per Kilogramm = € 2,49 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,NATURE'S GOLD Cross Fries,,2.55,,EUR,,,"per Stück (1 per Kilogramm = € 4,25 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:32+0200,2026-04-15,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,NATURE'S GOLD Loop Fries,,2.55,,EUR,,,"per Stück (1 per Kilogramm = € 4,25 )",,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard
2026-04-15T09:07:35+0200,2026-04-15,Hofer,Mehl,Weizenmehl universal,Eigenmarke,"HAPPY HARVEST Weizenmehl gemischt, Universal",HAPPY HARVEST,0.75,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,1kg bevorzugt
